variant,benchmark,input_value,input_metric,phase,time_lo_s,time_mid_s,time_hi_s,units
32-reg,sha2_chain,47,cycles,decode,0.196000,0.198000,0.212000,s
32-reg,sha2_chain,47,cycles,trace,0.202000,0.208000,0.221000,s
32-reg,sha2_chain,47,cycles,preprocess,2.114000,2.138000,2.247000,s
32-reg,sha2_chain,47,cycles,prove,24.866000,24.971000,25.167000,s
32-reg,sha2_chain,47,cycles,verify,0.139000,0.147000,0.151000,s
32-reg,sha2_chain,48,cycles,decode,0.197000,0.198000,0.211000,s
32-reg,sha2_chain,48,cycles,trace,0.203000,0.210000,0.222000,s
32-reg,sha2_chain,48,cycles,preprocess,2.112000,2.146000,2.178000,s
32-reg,sha2_chain,48,cycles,prove,24.949000,25.142000,25.369000,s
32-reg,sha2_chain,48,cycles,verify,0.125000,0.149000,0.164000,s
32-reg,sha2_chain,49,cycles,decode,0.196000,0.198000,0.210000,s
32-reg,sha2_chain,49,cycles,trace,0.207000,0.211000,0.233000,s
32-reg,sha2_chain,49,cycles,preprocess,2.112000,2.126000,2.180000,s
32-reg,sha2_chain,49,cycles,prove,25.133000,25.413000,25.708000,s
32-reg,sha2_chain,49,cycles,verify,0.140000,0.149000,0.158000,s
32-reg,sha2_chain,50,cycles,decode,0.196000,0.198000,0.208000,s
32-reg,sha2_chain,50,cycles,trace,0.209000,0.228000,0.248000,s
32-reg,sha2_chain,50,cycles,preprocess,2.110000,2.116000,2.273000,s
32-reg,sha2_chain,50,cycles,prove,25.262000,25.443000,25.861000,s
32-reg,sha2_chain,50,cycles,verify,0.138000,0.141000,0.147000,s
32-reg,sha2_chain,52,cycles,decode,0.196000,0.198000,0.309000,s
32-reg,sha2_chain,52,cycles,trace,0.218000,0.221000,0.250000,s
32-reg,sha2_chain,52,cycles,preprocess,2.110000,2.119000,2.243000,s
32-reg,sha2_chain,52,cycles,prove,25.649000,25.947000,26.276000,s
32-reg,sha2_chain,52,cycles,verify,0.132000,0.147000,0.154000,s
32-reg,sha2_chain,54,cycles,decode,0.196000,0.199000,0.210000,s
32-reg,sha2_chain,54,cycles,trace,0.225000,0.231000,0.250000,s
32-reg,sha2_chain,54,cycles,preprocess,2.111000,2.134000,2.244000,s
32-reg,sha2_chain,54,cycles,prove,26.083000,26.561000,26.804000,s
32-reg,sha2_chain,54,cycles,verify,0.137000,0.148000,0.160000,s
32-reg,sha2_chain,56,cycles,decode,0.196000,0.198000,0.211000,s
32-reg,sha2_chain,56,cycles,trace,0.235000,0.250000,0.268000,s
32-reg,sha2_chain,56,cycles,preprocess,2.115000,2.141000,2.264000,s
32-reg,sha2_chain,56,cycles,prove,26.695000,26.925000,27.436000,s
32-reg,sha2_chain,56,cycles,verify,0.133000,0.148000,0.172000,s
32-reg,sha2_chain,58,cycles,decode,0.194000,0.199000,0.211000,s
32-reg,sha2_chain,58,cycles,trace,0.239000,0.244000,0.264000,s
32-reg,sha2_chain,58,cycles,preprocess,2.111000,2.129000,2.253000,s
32-reg,sha2_chain,58,cycles,prove,27.049000,27.242000,27.404000,s
32-reg,sha2_chain,58,cycles,verify,0.131000,0.152000,0.164000,s
32-reg,sha2_chain,60,cycles,decode,0.196000,0.199000,0.212000,s
32-reg,sha2_chain,60,cycles,trace,0.245000,0.253000,0.270000,s
32-reg,sha2_chain,60,cycles,preprocess,2.111000,2.117000,2.281000,s
32-reg,sha2_chain,60,cycles,prove,26.494000,27.706000,28.194000,s
32-reg,sha2_chain,60,cycles,verify,0.061000,0.151000,0.185000,s
32-reg,sha2_chain,62,cycles,decode,0.195000,0.197000,0.211000,s
32-reg,sha2_chain,62,cycles,trace,0.252000,0.259000,0.287000,s
32-reg,sha2_chain,62,cycles,preprocess,2.110000,2.131000,2.182000,s
32-reg,sha2_chain,62,cycles,prove,26.761000,27.974000,28.490000,s
32-reg,sha2_chain,62,cycles,verify,0.061000,0.146000,0.179000,s
32-reg,sha2_chain,64,cycles,decode,0.196000,0.197000,0.212000,s
32-reg,sha2_chain,64,cycles,trace,0.258000,0.261000,0.282000,s
32-reg,sha2_chain,64,cycles,preprocess,2.111000,2.146000,2.240000,s
32-reg,sha2_chain,64,cycles,prove,27.483000,28.555000,28.745000,s
32-reg,sha2_chain,64,cycles,verify,0.140000,0.149000,0.160000,s
32-reg,sha2_chain,66,cycles,decode,0.197000,0.198000,0.209000,s
32-reg,sha2_chain,66,cycles,trace,0.264000,0.269000,0.292000,s
32-reg,sha2_chain,66,cycles,preprocess,2.111000,2.142000,2.241000,s
32-reg,sha2_chain,66,cycles,prove,28.544000,28.798000,28.974000,s
32-reg,sha2_chain,66,cycles,verify,0.128000,0.148000,0.160000,s
32-reg,sha2_chain,68,cycles,decode,0.197000,0.198000,0.210000,s
32-reg,sha2_chain,68,cycles,trace,0.274000,0.276000,0.296000,s
32-reg,sha2_chain,68,cycles,preprocess,2.109000,2.125000,2.245000,s
32-reg,sha2_chain,68,cycles,prove,28.162000,29.245000,29.448000,s
32-reg,sha2_chain,68,cycles,verify,0.059000,0.149000,0.154000,s
32-reg,sha2_chain,70,cycles,decode,0.195000,0.199000,0.210000,s
32-reg,sha2_chain,70,cycles,trace,0.279000,0.289000,0.330000,s
32-reg,sha2_chain,70,cycles,preprocess,2.110000,2.140000,2.179000,s
32-reg,sha2_chain,70,cycles,prove,28.245000,29.379000,30.101000,s
32-reg,sha2_chain,70,cycles,verify,0.061000,0.149000,0.157000,s
32-reg,sha2_chain,72,cycles,decode,0.197000,0.198000,0.211000,s
32-reg,sha2_chain,72,cycles,trace,0.293000,0.306000,0.332000,s
32-reg,sha2_chain,72,cycles,preprocess,2.111000,2.148000,2.247000,s
32-reg,sha2_chain,72,cycles,prove,29.969000,30.139000,30.802000,s
32-reg,sha2_chain,72,cycles,verify,0.150000,0.156000,0.171000,s
mem-batch,collatz,1,n,decode,0.222000,0.227000,0.236000,s
mem-batch,collatz,1,n,trace,0.063000,0.063000,0.066000,s
mem-batch,collatz,1,n,preprocess,2.482000,2.497000,2.647000,s
mem-batch,collatz,1,n,prove,0.624000,0.628000,0.634000,s
mem-batch,collatz,1,n,verify,0.041000,0.042000,0.043000,s
mem-batch,collatz,2,n,decode,0.220000,0.226000,0.230000,s
mem-batch,collatz,2,n,trace,0.062000,0.063000,0.063000,s
mem-batch,collatz,2,n,preprocess,2.475000,2.519000,2.622000,s
mem-batch,collatz,2,n,prove,0.635000,0.638000,0.646000,s
mem-batch,collatz,2,n,verify,0.042000,0.043000,0.045000,s
mem-batch,collatz,3,n,decode,0.225000,0.227000,0.233000,s
mem-batch,collatz,3,n,trace,0.062000,0.063000,0.064000,s
mem-batch,collatz,3,n,preprocess,2.476000,2.507000,2.648000,s
mem-batch,collatz,3,n,prove,0.639000,0.641000,0.645000,s
mem-batch,collatz,3,n,verify,0.041000,0.042000,0.044000,s
mem-batch,collatz,4,n,decode,0.224000,0.228000,0.233000,s
mem-batch,collatz,4,n,trace,0.062000,0.063000,0.064000,s
mem-batch,collatz,4,n,preprocess,2.480000,2.565000,2.659000,s
mem-batch,collatz,4,n,prove,0.633000,0.640000,0.646000,s
mem-batch,collatz,4,n,verify,0.041000,0.042000,0.043000,s
mem-batch,collatz,5,n,decode,0.223000,0.227000,0.234000,s
mem-batch,collatz,5,n,trace,0.063000,0.063000,0.064000,s
mem-batch,collatz,5,n,preprocess,2.482000,2.511000,2.585000,s
mem-batch,collatz,5,n,prove,0.635000,0.642000,0.646000,s
mem-batch,collatz,5,n,verify,0.041000,0.042000,0.044000,s
mem-batch,collatz,6,n,decode,0.224000,0.227000,0.228000,s
mem-batch,collatz,6,n,trace,0.063000,0.063000,0.064000,s
mem-batch,collatz,6,n,preprocess,2.482000,2.537000,2.649000,s
mem-batch,collatz,6,n,prove,0.653000,0.656000,0.662000,s
mem-batch,collatz,6,n,verify,0.042000,0.043000,0.045000,s
mem-batch,collatz,7,n,decode,0.221000,0.225000,0.232000,s
mem-batch,collatz,7,n,trace,0.062000,0.063000,0.064000,s
mem-batch,collatz,7,n,preprocess,2.481000,2.515000,2.681000,s
mem-batch,collatz,7,n,prove,0.657000,0.660000,0.664000,s
mem-batch,collatz,7,n,verify,0.041000,0.043000,0.044000,s
mem-batch,collatz,8,n,decode,0.221000,0.225000,0.242000,s
mem-batch,collatz,8,n,trace,0.062000,0.063000,0.064000,s
mem-batch,collatz,8,n,preprocess,2.478000,2.512000,2.589000,s
mem-batch,collatz,8,n,prove,0.636000,0.639000,0.642000,s
mem-batch,collatz,8,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,9,n,decode,0.220000,0.225000,0.231000,s
mem-batch,collatz,9,n,trace,0.062000,0.063000,0.065000,s
mem-batch,collatz,9,n,preprocess,2.484000,2.513000,2.658000,s
mem-batch,collatz,9,n,prove,0.658000,0.661000,0.665000,s
mem-batch,collatz,9,n,verify,0.042000,0.043000,0.043000,s
mem-batch,collatz,10,n,decode,0.222000,0.227000,0.229000,s
mem-batch,collatz,10,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,10,n,preprocess,2.496000,2.509000,2.646000,s
mem-batch,collatz,10,n,prove,0.639000,0.642000,0.646000,s
mem-batch,collatz,10,n,verify,0.042000,0.043000,0.045000,s
mem-batch,collatz,11,n,decode,0.223000,0.228000,0.235000,s
mem-batch,collatz,11,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,11,n,preprocess,2.479000,2.492000,2.569000,s
mem-batch,collatz,11,n,prove,0.655000,0.660000,0.664000,s
mem-batch,collatz,11,n,verify,0.041000,0.043000,0.043000,s
mem-batch,collatz,12,n,decode,0.227000,0.229000,0.239000,s
mem-batch,collatz,12,n,trace,0.063000,0.065000,0.065000,s
mem-batch,collatz,12,n,preprocess,2.480000,2.551000,2.675000,s
mem-batch,collatz,12,n,prove,0.654000,0.658000,0.661000,s
mem-batch,collatz,12,n,verify,0.041000,0.043000,0.044000,s
mem-batch,collatz,13,n,decode,0.224000,0.228000,0.234000,s
mem-batch,collatz,13,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,13,n,preprocess,2.470000,2.492000,2.637000,s
mem-batch,collatz,13,n,prove,0.653000,0.659000,0.661000,s
mem-batch,collatz,13,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,14,n,decode,0.225000,0.228000,0.239000,s
mem-batch,collatz,14,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,14,n,preprocess,2.487000,2.515000,2.672000,s
mem-batch,collatz,14,n,prove,0.656000,0.661000,0.665000,s
mem-batch,collatz,14,n,verify,0.041000,0.043000,0.044000,s
mem-batch,collatz,15,n,decode,0.224000,0.226000,0.230000,s
mem-batch,collatz,15,n,trace,0.063000,0.064000,0.066000,s
mem-batch,collatz,15,n,preprocess,2.478000,2.503000,2.634000,s
mem-batch,collatz,15,n,prove,0.657000,0.660000,0.666000,s
mem-batch,collatz,15,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,16,n,decode,0.225000,0.228000,0.234000,s
mem-batch,collatz,16,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,16,n,preprocess,2.478000,2.497000,2.633000,s
mem-batch,collatz,16,n,prove,0.637000,0.641000,0.650000,s
mem-batch,collatz,16,n,verify,0.041000,0.043000,0.044000,s
mem-batch,collatz,17,n,decode,0.224000,0.228000,0.232000,s
mem-batch,collatz,17,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,17,n,preprocess,2.478000,2.506000,2.531000,s
mem-batch,collatz,17,n,prove,0.654000,0.659000,0.664000,s
mem-batch,collatz,17,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,18,n,decode,0.223000,0.228000,0.236000,s
mem-batch,collatz,18,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,18,n,preprocess,2.476000,2.502000,2.570000,s
mem-batch,collatz,18,n,prove,0.681000,0.684000,0.690000,s
mem-batch,collatz,18,n,verify,0.043000,0.043000,0.045000,s
mem-batch,collatz,19,n,decode,0.224000,0.229000,0.244000,s
mem-batch,collatz,19,n,trace,0.063000,0.064000,0.067000,s
mem-batch,collatz,19,n,preprocess,2.483000,2.503000,2.637000,s
mem-batch,collatz,19,n,prove,0.680000,0.684000,0.692000,s
mem-batch,collatz,19,n,verify,0.042000,0.043000,0.045000,s
mem-batch,collatz,20,n,decode,0.223000,0.227000,0.242000,s
mem-batch,collatz,20,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,20,n,preprocess,2.471000,2.505000,2.661000,s
mem-batch,collatz,20,n,prove,0.638000,0.642000,0.645000,s
mem-batch,collatz,20,n,verify,0.042000,0.043000,0.045000,s
mem-batch,collatz,21,n,decode,0.227000,0.230000,0.239000,s
mem-batch,collatz,21,n,trace,0.064000,0.064000,0.066000,s
mem-batch,collatz,21,n,preprocess,2.484000,2.527000,2.677000,s
mem-batch,collatz,21,n,prove,0.641000,0.642000,0.647000,s
mem-batch,collatz,21,n,verify,0.041000,0.043000,0.044000,s
mem-batch,collatz,22,n,decode,0.223000,0.227000,0.231000,s
mem-batch,collatz,22,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,22,n,preprocess,2.475000,2.553000,2.654000,s
mem-batch,collatz,22,n,prove,0.653000,0.659000,0.665000,s
mem-batch,collatz,22,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,23,n,decode,0.223000,0.227000,0.232000,s
mem-batch,collatz,23,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,23,n,preprocess,2.485000,2.517000,2.655000,s
mem-batch,collatz,23,n,prove,0.656000,0.659000,0.663000,s
mem-batch,collatz,23,n,verify,0.041000,0.043000,0.044000,s
mem-batch,collatz,24,n,decode,0.222000,0.229000,0.234000,s
mem-batch,collatz,24,n,trace,0.063000,0.064000,0.066000,s
mem-batch,collatz,24,n,preprocess,2.479000,2.508000,2.664000,s
mem-batch,collatz,24,n,prove,0.655000,0.658000,0.663000,s
mem-batch,collatz,24,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,25,n,decode,0.227000,0.229000,0.240000,s
mem-batch,collatz,25,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,25,n,preprocess,2.477000,2.504000,2.631000,s
mem-batch,collatz,25,n,prove,0.680000,0.685000,0.687000,s
mem-batch,collatz,25,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,26,n,decode,0.224000,0.226000,0.229000,s
mem-batch,collatz,26,n,trace,0.064000,0.064000,0.065000,s
mem-batch,collatz,26,n,preprocess,2.480000,2.495000,2.657000,s
mem-batch,collatz,26,n,prove,0.655000,0.658000,0.660000,s
mem-batch,collatz,26,n,verify,0.042000,0.043000,0.043000,s
mem-batch,collatz,27,n,decode,0.225000,0.228000,0.230000,s
mem-batch,collatz,27,n,trace,0.063000,0.066000,0.068000,s
mem-batch,collatz,27,n,preprocess,2.482000,2.506000,2.642000,s
mem-batch,collatz,27,n,prove,0.798000,0.808000,0.810000,s
mem-batch,collatz,27,n,verify,0.045000,0.046000,0.049000,s
mem-batch,collatz,28,n,decode,0.222000,0.227000,0.228000,s
mem-batch,collatz,28,n,trace,0.062000,0.064000,0.064000,s
mem-batch,collatz,28,n,preprocess,2.469000,2.503000,2.680000,s
mem-batch,collatz,28,n,prove,0.657000,0.661000,0.666000,s
mem-batch,collatz,28,n,verify,0.041000,0.043000,0.044000,s
mem-batch,collatz,29,n,decode,0.222000,0.227000,0.233000,s
mem-batch,collatz,29,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,29,n,preprocess,2.476000,2.491000,2.512000,s
mem-batch,collatz,29,n,prove,0.657000,0.660000,0.663000,s
mem-batch,collatz,29,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,30,n,decode,0.222000,0.226000,0.230000,s
mem-batch,collatz,30,n,trace,0.063000,0.064000,0.065000,s
mem-batch,collatz,30,n,preprocess,2.473000,2.525000,2.579000,s
mem-batch,collatz,30,n,prove,0.655000,0.661000,0.667000,s
mem-batch,collatz,30,n,verify,0.041000,0.043000,0.047000,s
mem-batch,collatz,31,n,decode,0.223000,0.227000,0.246000,s
mem-batch,collatz,31,n,trace,0.064000,0.066000,0.068000,s
mem-batch,collatz,31,n,preprocess,2.473000,2.497000,2.534000,s
mem-batch,collatz,31,n,prove,0.798000,0.809000,0.824000,s
mem-batch,collatz,31,n,verify,0.044000,0.045000,0.048000,s
mem-batch,collatz,32,n,decode,0.221000,0.227000,0.236000,s
mem-batch,collatz,32,n,trace,0.063000,0.065000,0.066000,s
mem-batch,collatz,32,n,preprocess,2.482000,2.514000,2.643000,s
mem-batch,collatz,32,n,prove,0.641000,0.644000,0.647000,s
mem-batch,collatz,32,n,verify,0.041000,0.043000,0.043000,s
mem-batch,collatz,33,n,decode,0.224000,0.228000,0.233000,s
mem-batch,collatz,33,n,trace,0.064000,0.065000,0.067000,s
mem-batch,collatz,33,n,preprocess,2.478000,2.490000,2.696000,s
mem-batch,collatz,33,n,prove,0.683000,0.686000,0.691000,s
mem-batch,collatz,33,n,verify,0.043000,0.044000,0.045000,s
mem-batch,collatz,34,n,decode,0.225000,0.227000,0.231000,s
mem-batch,collatz,34,n,trace,0.063000,0.064000,0.066000,s
mem-batch,collatz,34,n,preprocess,2.478000,2.561000,2.645000,s
mem-batch,collatz,34,n,prove,0.656000,0.661000,0.666000,s
mem-batch,collatz,34,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,35,n,decode,0.223000,0.227000,0.233000,s
mem-batch,collatz,35,n,trace,0.063000,0.065000,0.066000,s
mem-batch,collatz,35,n,preprocess,2.484000,2.535000,2.639000,s
mem-batch,collatz,35,n,prove,0.659000,0.661000,0.664000,s
mem-batch,collatz,35,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,36,n,decode,0.224000,0.228000,0.242000,s
mem-batch,collatz,36,n,trace,0.064000,0.065000,0.066000,s
mem-batch,collatz,36,n,preprocess,2.476000,2.517000,2.667000,s
mem-batch,collatz,36,n,prove,0.680000,0.685000,0.692000,s
mem-batch,collatz,36,n,verify,0.044000,0.044000,0.045000,s
mem-batch,collatz,37,n,decode,0.226000,0.227000,0.240000,s
mem-batch,collatz,37,n,trace,0.064000,0.065000,0.066000,s
mem-batch,collatz,37,n,preprocess,2.476000,2.495000,2.642000,s
mem-batch,collatz,37,n,prove,0.681000,0.685000,0.689000,s
mem-batch,collatz,37,n,verify,0.042000,0.043000,0.045000,s
mem-batch,collatz,38,n,decode,0.225000,0.230000,0.236000,s
mem-batch,collatz,38,n,trace,0.064000,0.065000,0.066000,s
mem-batch,collatz,38,n,preprocess,2.474000,2.505000,2.702000,s
mem-batch,collatz,38,n,prove,0.679000,0.687000,0.690000,s
mem-batch,collatz,38,n,verify,0.041000,0.044000,0.044000,s
mem-batch,collatz,39,n,decode,0.224000,0.227000,0.232000,s
mem-batch,collatz,39,n,trace,0.064000,0.065000,0.066000,s
mem-batch,collatz,39,n,preprocess,2.494000,2.515000,2.652000,s
mem-batch,collatz,39,n,prove,0.683000,0.690000,0.700000,s
mem-batch,collatz,39,n,verify,0.042000,0.044000,0.045000,s
mem-batch,collatz,40,n,decode,0.224000,0.226000,0.230000,s
mem-batch,collatz,40,n,trace,0.063000,0.065000,0.066000,s
mem-batch,collatz,40,n,preprocess,2.469000,2.507000,2.671000,s
mem-batch,collatz,40,n,prove,0.653000,0.660000,0.664000,s
mem-batch,collatz,40,n,verify,0.042000,0.043000,0.045000,s
mem-batch,collatz,41,n,decode,0.224000,0.225000,0.234000,s
mem-batch,collatz,41,n,trace,0.066000,0.067000,0.068000,s
mem-batch,collatz,41,n,preprocess,2.487000,2.511000,2.659000,s
mem-batch,collatz,41,n,prove,0.803000,0.809000,0.819000,s
mem-batch,collatz,41,n,verify,0.044000,0.047000,0.048000,s
mem-batch,collatz,42,n,decode,0.223000,0.226000,0.241000,s
mem-batch,collatz,42,n,trace,0.063000,0.064000,0.066000,s
mem-batch,collatz,42,n,preprocess,2.481000,2.496000,2.563000,s
mem-batch,collatz,42,n,prove,0.656000,0.659000,0.663000,s
mem-batch,collatz,42,n,verify,0.042000,0.043000,0.044000,s
mem-batch,collatz,43,n,decode,0.224000,0.227000,0.237000,s
mem-batch,collatz,43,n,trace,0.064000,0.065000,0.067000,s
mem-batch,collatz,43,n,preprocess,2.496000,2.524000,2.676000,s
mem-batch,collatz,43,n,prove,0.682000,0.687000,0.690000,s
mem-batch,collatz,43,n,verify,0.043000,0.043000,0.044000,s
mem-batch,collatz,44,n,decode,0.226000,0.227000,0.230000,s
mem-batch,collatz,44,n,trace,0.064000,0.065000,0.066000,s
mem-batch,collatz,44,n,preprocess,2.474000,2.511000,2.535000,s
mem-batch,collatz,44,n,prove,0.656000,0.663000,0.666000,s
mem-batch,collatz,44,n,verify,0.042000,0.043000,0.045000,s
mem-batch,collatz,45,n,decode,0.224000,0.228000,0.236000,s
mem-batch,collatz,45,n,trace,0.065000,0.065000,0.066000,s
mem-batch,collatz,45,n,preprocess,2.512000,2.531000,2.689000,s
mem-batch,collatz,45,n,prove,0.660000,0.662000,0.668000,s
mem-batch,collatz,45,n,verify,0.041000,0.043000,0.044000,s
mem-batch,collatz,46,n,decode,0.226000,0.229000,0.236000,s
mem-batch,collatz,46,n,trace,0.064000,0.065000,0.066000,s
mem-batch,collatz,46,n,preprocess,2.483000,2.518000,2.632000,s
mem-batch,collatz,46,n,prove,0.660000,0.662000,0.668000,s
mem-batch,collatz,46,n,verify,0.042000,0.043000,0.045000,s
mem-batch,collatz,47,n,decode,0.223000,0.226000,0.230000,s
mem-batch,collatz,47,n,trace,0.066000,0.067000,0.069000,s
mem-batch,collatz,47,n,preprocess,2.471000,2.515000,2.652000,s
mem-batch,collatz,47,n,prove,0.798000,0.807000,0.826000,s
mem-batch,collatz,47,n,verify,0.045000,0.047000,0.048000,s
mem-batch,collatz,48,n,decode,0.222000,0.226000,0.239000,s
mem-batch,collatz,48,n,trace,0.065000,0.065000,0.066000,s
mem-batch,collatz,48,n,preprocess,2.479000,2.515000,2.632000,s
mem-batch,collatz,48,n,prove,0.658000,0.661000,0.664000,s
mem-batch,collatz,48,n,verify,0.041000,0.043000,0.044000,s
mem-batch,collatz,49,n,decode,0.224000,0.228000,0.231000,s
mem-batch,collatz,49,n,trace,0.064000,0.065000,0.068000,s
mem-batch,collatz,49,n,preprocess,2.477000,2.506000,2.638000,s
mem-batch,collatz,49,n,prove,0.683000,0.687000,0.692000,s
mem-batch,collatz,49,n,verify,0.042000,0.044000,0.046000,s
mem-batch,collatz,50,n,decode,0.225000,0.229000,0.233000,s
mem-batch,collatz,50,n,trace,0.064000,0.066000,0.067000,s
mem-batch,collatz,50,n,preprocess,2.493000,2.512000,2.634000,s
mem-batch,collatz,50,n,prove,0.682000,0.688000,0.694000,s
mem-batch,collatz,50,n,verify,0.043000,0.044000,0.046000,s
mem-batch,collatz,52,n,decode,0.224000,0.227000,0.232000,s
mem-batch,collatz,52,n,trace,0.064000,0.066000,0.067000,s
mem-batch,collatz,52,n,preprocess,2.468000,2.493000,2.541000,s
mem-batch,collatz,52,n,prove,0.657000,0.661000,0.662000,s
mem-batch,collatz,52,n,verify,0.042000,0.043000,0.045000,s
mem-batch,collatz,54,n,decode,0.224000,0.226000,0.233000,s
mem-batch,collatz,54,n,trace,0.065000,0.067000,0.068000,s
mem-batch,collatz,54,n,preprocess,2.486000,2.505000,2.633000,s
mem-batch,collatz,54,n,prove,0.805000,0.812000,0.821000,s
mem-batch,collatz,54,n,verify,0.045000,0.047000,0.050000,s
mem-batch,collatz,56,n,decode,0.224000,0.228000,0.236000,s
mem-batch,collatz,56,n,trace,0.064000,0.066000,0.067000,s
mem-batch,collatz,56,n,preprocess,2.473000,2.494000,2.628000,s
mem-batch,collatz,56,n,prove,0.658000,0.664000,0.666000,s
mem-batch,collatz,56,n,verify,0.043000,0.044000,0.046000,s
mem-batch,collatz,58,n,decode,0.223000,0.228000,0.240000,s
mem-batch,collatz,58,n,trace,0.064000,0.065000,0.068000,s
mem-batch,collatz,58,n,preprocess,2.486000,2.510000,2.679000,s
mem-batch,collatz,58,n,prove,0.660000,0.663000,0.667000,s
mem-batch,collatz,58,n,verify,0.043000,0.043000,0.045000,s
mem-batch,collatz,60,n,decode,0.223000,0.228000,0.232000,s
