variant,benchmark,input_value,input_metric,group,name,time_lo_s,time_mid_s,time_hi_s,units
vanilla,sha2_chain,14,cycles,prove,bytecode,0.056000,0.057000,0.060000,s
vanilla,sha2_chain,14,cycles,prove,il,0.705000,0.712000,0.725000,s
vanilla,sha2_chain,14,cycles,prove,rwm,0.449000,0.461000,0.469000,s
vanilla,sha2_chain,14,cycles,prove,spartan,0.602000,0.642000,0.864000,s
vanilla,sha2_chain,14,cycles,prove,openings,0.453000,0.471000,0.477000,s
vanilla,sha2_chain,14,cycles,verify,bytecode,0.002000,0.002000,0.003000,s
vanilla,sha2_chain,14,cycles,verify,instruction_lookups,0.016000,0.017000,0.017000,s
vanilla,sha2_chain,14,cycles,verify,memory,0.012000,0.013000,0.024000,s
vanilla,sha2_chain,15,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,15,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,15,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,15,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,15,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,15,cycles,preprocess,setup,2.349000,2.390000,2.515000,s
vanilla,sha2_chain,15,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,15,cycles,prove,il_wit,0.128000,0.142000,0.148000,s
vanilla,sha2_chain,15,cycles,prove,rwm_wit,0.016000,0.021000,0.022000,s
vanilla,sha2_chain,15,cycles,prove,wit_join,0.014000,0.016000,0.021000,s
vanilla,sha2_chain,15,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,15,cycles,prove,r1cs_polys,0.016000,0.035000,0.035000,s
vanilla,sha2_chain,15,cycles,prove,r1cs_aux,0.024000,0.025000,0.030000,s
vanilla,sha2_chain,15,cycles,prove,commit,0.416000,0.440000,0.493000,s
vanilla,sha2_chain,15,cycles,prove,bytecode,0.056000,0.058000,0.059000,s
vanilla,sha2_chain,15,cycles,prove,il,0.715000,0.720000,0.731000,s
vanilla,sha2_chain,15,cycles,prove,rwm,0.447000,0.454000,0.470000,s
vanilla,sha2_chain,15,cycles,prove,spartan,0.617000,0.658000,0.858000,s
vanilla,sha2_chain,15,cycles,prove,openings,0.449000,0.461000,0.480000,s
vanilla,sha2_chain,15,cycles,verify,bytecode,0.002000,0.002000,0.002000,s
vanilla,sha2_chain,15,cycles,verify,instruction_lookups,0.016000,0.017000,0.017000,s
vanilla,sha2_chain,15,cycles,verify,memory,0.011000,0.013000,0.024000,s
vanilla,sha2_chain,16,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,16,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,16,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,16,cycles,preprocess,bc_rows,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,16,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,16,cycles,preprocess,setup,2.359000,2.418000,2.599000,s
vanilla,sha2_chain,16,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,16,cycles,prove,il_wit,0.131000,0.133000,0.153000,s
vanilla,sha2_chain,16,cycles,prove,rwm_wit,0.017000,0.019000,0.022000,s
vanilla,sha2_chain,16,cycles,prove,wit_join,0.014000,0.016000,0.020000,s
vanilla,sha2_chain,16,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,16,cycles,prove,r1cs_polys,0.016000,0.022000,0.035000,s
vanilla,sha2_chain,16,cycles,prove,r1cs_aux,0.024000,0.026000,0.029000,s
vanilla,sha2_chain,16,cycles,prove,commit,0.427000,0.463000,0.537000,s
vanilla,sha2_chain,16,cycles,prove,bytecode,0.056000,0.056000,0.060000,s
vanilla,sha2_chain,16,cycles,prove,il,0.730000,0.734000,0.745000,s
vanilla,sha2_chain,16,cycles,prove,rwm,0.447000,0.457000,0.462000,s
vanilla,sha2_chain,16,cycles,prove,spartan,0.663000,0.843000,0.890000,s
vanilla,sha2_chain,16,cycles,prove,openings,0.455000,0.466000,0.475000,s
vanilla,sha2_chain,16,cycles,verify,bytecode,0.002000,0.003000,0.003000,s
vanilla,sha2_chain,16,cycles,verify,instruction_lookups,0.016000,0.016000,0.017000,s
vanilla,sha2_chain,16,cycles,verify,memory,0.012000,0.013000,0.018000,s
vanilla,sha2_chain,17,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,17,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,17,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,17,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,17,cycles,preprocess,bc_pp,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,17,cycles,preprocess,setup,2.365000,2.416000,2.548000,s
vanilla,sha2_chain,17,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,17,cycles,prove,il_wit,0.130000,0.132000,0.136000,s
vanilla,sha2_chain,17,cycles,prove,rwm_wit,0.016000,0.019000,0.022000,s
vanilla,sha2_chain,17,cycles,prove,wit_join,0.014000,0.016000,0.021000,s
vanilla,sha2_chain,17,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,17,cycles,prove,r1cs_polys,0.032000,0.035000,0.036000,s
vanilla,sha2_chain,17,cycles,prove,r1cs_aux,0.024000,0.025000,0.027000,s
vanilla,sha2_chain,17,cycles,prove,commit,0.448000,0.468000,0.510000,s
vanilla,sha2_chain,17,cycles,prove,bytecode,0.057000,0.059000,0.060000,s
vanilla,sha2_chain,17,cycles,prove,il,0.739000,0.748000,0.753000,s
vanilla,sha2_chain,17,cycles,prove,rwm,0.443000,0.455000,0.472000,s
vanilla,sha2_chain,17,cycles,prove,spartan,0.689000,0.892000,0.956000,s
vanilla,sha2_chain,17,cycles,prove,openings,0.449000,0.470000,0.480000,s
vanilla,sha2_chain,17,cycles,verify,bytecode,0.002000,0.002000,0.003000,s
vanilla,sha2_chain,17,cycles,verify,instruction_lookups,0.016000,0.017000,0.018000,s
vanilla,sha2_chain,17,cycles,verify,memory,0.012000,0.013000,0.018000,s
vanilla,sha2_chain,18,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,18,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,18,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,18,cycles,preprocess,bc_rows,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,18,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,18,cycles,preprocess,setup,2.385000,2.429000,2.533000,s
vanilla,sha2_chain,18,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,18,cycles,prove,il_wit,0.269000,0.359000,0.444000,s
vanilla,sha2_chain,18,cycles,prove,rwm_wit,0.042000,0.043000,0.050000,s
vanilla,sha2_chain,18,cycles,prove,wit_join,0.030000,0.037000,0.040000,s
vanilla,sha2_chain,18,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,18,cycles,prove,r1cs_polys,0.063000,0.064000,0.075000,s
vanilla,sha2_chain,18,cycles,prove,r1cs_aux,0.044000,0.046000,0.049000,s
vanilla,sha2_chain,18,cycles,prove,commit,0.681000,0.708000,0.758000,s
vanilla,sha2_chain,18,cycles,prove,bytecode,0.087000,0.088000,0.089000,s
vanilla,sha2_chain,18,cycles,prove,il,0.915000,0.924000,0.937000,s
vanilla,sha2_chain,18,cycles,prove,rwm,0.778000,0.843000,0.919000,s
vanilla,sha2_chain,18,cycles,prove,spartan,1.052000,1.078000,1.403000,s
vanilla,sha2_chain,18,cycles,prove,openings,0.902000,0.932000,0.947000,s
vanilla,sha2_chain,18,cycles,verify,bytecode,0.002000,0.003000,0.005000,s
vanilla,sha2_chain,18,cycles,verify,instruction_lookups,0.017000,0.021000,0.027000,s
vanilla,sha2_chain,18,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,19,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,19,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,19,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,19,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,19,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,19,cycles,preprocess,setup,2.372000,2.433000,2.529000,s
vanilla,sha2_chain,19,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,19,cycles,prove,il_wit,0.268000,0.296000,0.338000,s
vanilla,sha2_chain,19,cycles,prove,rwm_wit,0.042000,0.043000,0.045000,s
vanilla,sha2_chain,19,cycles,prove,wit_join,0.028000,0.035000,0.045000,s
vanilla,sha2_chain,19,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,19,cycles,prove,r1cs_polys,0.064000,0.069000,0.078000,s
vanilla,sha2_chain,19,cycles,prove,r1cs_aux,0.044000,0.046000,0.047000,s
vanilla,sha2_chain,19,cycles,prove,commit,0.667000,0.729000,0.883000,s
vanilla,sha2_chain,19,cycles,prove,bytecode,0.087000,0.088000,0.090000,s
vanilla,sha2_chain,19,cycles,prove,il,0.934000,0.942000,0.948000,s
vanilla,sha2_chain,19,cycles,prove,rwm,0.774000,0.825000,0.854000,s
vanilla,sha2_chain,19,cycles,prove,spartan,1.053000,1.111000,1.597000,s
vanilla,sha2_chain,19,cycles,prove,openings,0.907000,0.927000,0.941000,s
vanilla,sha2_chain,19,cycles,verify,bytecode,0.002000,0.002000,0.004000,s
vanilla,sha2_chain,19,cycles,verify,instruction_lookups,0.017000,0.027000,0.028000,s
vanilla,sha2_chain,19,cycles,verify,memory,0.013000,0.013000,0.014000,s
vanilla,sha2_chain,20,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,20,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,20,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,20,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,20,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,20,cycles,preprocess,setup,2.388000,2.433000,2.510000,s
vanilla,sha2_chain,20,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,20,cycles,prove,il_wit,0.263000,0.283000,0.309000,s
vanilla,sha2_chain,20,cycles,prove,rwm_wit,0.041000,0.043000,0.052000,s
vanilla,sha2_chain,20,cycles,prove,wit_join,0.029000,0.038000,0.046000,s
vanilla,sha2_chain,20,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,20,cycles,prove,r1cs_polys,0.064000,0.067000,0.079000,s
vanilla,sha2_chain,20,cycles,prove,r1cs_aux,0.044000,0.045000,0.047000,s
vanilla,sha2_chain,20,cycles,prove,commit,0.676000,0.751000,0.925000,s
vanilla,sha2_chain,20,cycles,prove,bytecode,0.087000,0.088000,0.090000,s
vanilla,sha2_chain,20,cycles,prove,il,0.942000,0.950000,0.958000,s
vanilla,sha2_chain,20,cycles,prove,rwm,0.767000,0.830000,0.856000,s
vanilla,sha2_chain,20,cycles,prove,spartan,1.081000,1.098000,1.139000,s
vanilla,sha2_chain,20,cycles,prove,openings,0.900000,0.928000,0.934000,s
vanilla,sha2_chain,20,cycles,verify,bytecode,0.002000,0.003000,0.014000,s
vanilla,sha2_chain,20,cycles,verify,instruction_lookups,0.017000,0.025000,0.028000,s
vanilla,sha2_chain,20,cycles,verify,memory,0.012000,0.013000,0.015000,s
vanilla,sha2_chain,21,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,21,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,21,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,21,cycles,preprocess,bc_rows,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,21,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,21,cycles,preprocess,setup,2.341000,2.402000,2.555000,s
vanilla,sha2_chain,21,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,21,cycles,prove,il_wit,0.247000,0.269000,0.297000,s
vanilla,sha2_chain,21,cycles,prove,rwm_wit,0.035000,0.041000,0.044000,s
vanilla,sha2_chain,21,cycles,prove,wit_join,0.027000,0.037000,0.040000,s
vanilla,sha2_chain,21,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,21,cycles,prove,r1cs_polys,0.025000,0.068000,0.080000,s
vanilla,sha2_chain,21,cycles,prove,r1cs_aux,0.045000,0.046000,0.051000,s
vanilla,sha2_chain,21,cycles,prove,commit,0.729000,0.763000,0.820000,s
vanilla,sha2_chain,21,cycles,prove,bytecode,0.087000,0.089000,0.090000,s
vanilla,sha2_chain,21,cycles,prove,il,0.955000,0.964000,0.985000,s
vanilla,sha2_chain,21,cycles,prove,rwm,0.791000,0.828000,0.856000,s
vanilla,sha2_chain,21,cycles,prove,spartan,1.102000,1.119000,1.802000,s
vanilla,sha2_chain,21,cycles,prove,openings,0.901000,0.926000,0.956000,s
vanilla,sha2_chain,21,cycles,verify,bytecode,0.002000,0.003000,0.008000,s
vanilla,sha2_chain,21,cycles,verify,instruction_lookups,0.016000,0.017000,0.028000,s
vanilla,sha2_chain,21,cycles,verify,memory,0.012000,0.013000,0.020000,s
vanilla,sha2_chain,22,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,22,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,22,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,22,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,22,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,22,cycles,preprocess,setup,2.330000,2.386000,2.456000,s
vanilla,sha2_chain,22,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,22,cycles,prove,il_wit,0.247000,0.253000,0.263000,s
vanilla,sha2_chain,22,cycles,prove,rwm_wit,0.035000,0.038000,0.045000,s
vanilla,sha2_chain,22,cycles,prove,wit_join,0.027000,0.037000,0.045000,s
vanilla,sha2_chain,22,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,22,cycles,prove,r1cs_polys,0.057000,0.069000,0.079000,s
vanilla,sha2_chain,22,cycles,prove,r1cs_aux,0.045000,0.046000,0.046000,s
vanilla,sha2_chain,22,cycles,prove,commit,0.700000,0.743000,0.837000,s
vanilla,sha2_chain,22,cycles,prove,bytecode,0.088000,0.089000,0.090000,s
vanilla,sha2_chain,22,cycles,prove,il,0.970000,0.977000,0.995000,s
vanilla,sha2_chain,22,cycles,prove,rwm,0.792000,0.830000,0.887000,s
vanilla,sha2_chain,22,cycles,prove,spartan,1.097000,1.117000,1.457000,s
vanilla,sha2_chain,22,cycles,prove,openings,0.896000,0.927000,0.958000,s
vanilla,sha2_chain,22,cycles,verify,bytecode,0.002000,0.003000,0.005000,s
vanilla,sha2_chain,22,cycles,verify,instruction_lookups,0.017000,0.021000,0.024000,s
vanilla,sha2_chain,22,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,23,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,23,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,23,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,23,cycles,preprocess,bc_rows,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,23,cycles,preprocess,bc_pp,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,23,cycles,preprocess,setup,2.315000,2.377000,2.442000,s
vanilla,sha2_chain,23,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,23,cycles,prove,il_wit,0.248000,0.258000,0.314000,s
vanilla,sha2_chain,23,cycles,prove,rwm_wit,0.034000,0.043000,0.045000,s
vanilla,sha2_chain,23,cycles,prove,wit_join,0.029000,0.034000,0.040000,s
vanilla,sha2_chain,23,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,23,cycles,prove,r1cs_polys,0.023000,0.070000,0.079000,s
vanilla,sha2_chain,23,cycles,prove,r1cs_aux,0.045000,0.046000,0.053000,s
vanilla,sha2_chain,23,cycles,prove,commit,0.720000,0.761000,0.864000,s
vanilla,sha2_chain,23,cycles,prove,bytecode,0.082000,0.088000,0.090000,s
vanilla,sha2_chain,23,cycles,prove,il,0.977000,0.990000,0.999000,s
vanilla,sha2_chain,23,cycles,prove,rwm,0.758000,0.827000,0.864000,s
vanilla,sha2_chain,23,cycles,prove,spartan,1.130000,1.178000,1.647000,s
vanilla,sha2_chain,23,cycles,prove,openings,0.901000,0.919000,0.946000,s
vanilla,sha2_chain,23,cycles,verify,bytecode,0.002000,0.003000,0.009000,s
vanilla,sha2_chain,23,cycles,verify,instruction_lookups,0.017000,0.023000,0.027000,s
vanilla,sha2_chain,23,cycles,verify,memory,0.012000,0.013000,0.020000,s
vanilla,sha2_chain,24,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,24,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,24,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,24,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,24,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,24,cycles,preprocess,setup,2.367000,2.438000,2.514000,s
vanilla,sha2_chain,24,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,24,cycles,prove,il_wit,0.272000,0.282000,0.305000,s
vanilla,sha2_chain,24,cycles,prove,rwm_wit,0.042000,0.043000,0.046000,s
vanilla,sha2_chain,24,cycles,prove,wit_join,0.030000,0.038000,0.044000,s
vanilla,sha2_chain,24,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,24,cycles,prove,r1cs_polys,0.065000,0.068000,0.080000,s
vanilla,sha2_chain,24,cycles,prove,r1cs_aux,0.045000,0.046000,0.047000,s
vanilla,sha2_chain,24,cycles,prove,commit,0.732000,0.778000,0.901000,s
vanilla,sha2_chain,24,cycles,prove,bytecode,0.087000,0.088000,0.091000,s
vanilla,sha2_chain,24,cycles,prove,il,0.998000,1.005000,1.015000,s
vanilla,sha2_chain,24,cycles,prove,rwm,0.802000,0.829000,0.865000,s
vanilla,sha2_chain,24,cycles,prove,spartan,1.131000,1.153000,1.616000,s
vanilla,sha2_chain,24,cycles,prove,openings,0.912000,0.935000,0.964000,s
vanilla,sha2_chain,24,cycles,verify,bytecode,0.002000,0.003000,0.003000,s
vanilla,sha2_chain,24,cycles,verify,instruction_lookups,0.017000,0.022000,0.030000,s
vanilla,sha2_chain,24,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,25,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,25,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,25,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,25,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,25,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,25,cycles,preprocess,setup,2.368000,2.452000,2.539000,s
vanilla,sha2_chain,25,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,25,cycles,prove,il_wit,0.271000,0.279000,0.285000,s
vanilla,sha2_chain,25,cycles,prove,rwm_wit,0.042000,0.044000,0.046000,s
vanilla,sha2_chain,25,cycles,prove,wit_join,0.030000,0.038000,0.047000,s
vanilla,sha2_chain,25,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,25,cycles,prove,r1cs_polys,0.065000,0.069000,0.080000,s
vanilla,sha2_chain,25,cycles,prove,r1cs_aux,0.045000,0.046000,0.047000,s
vanilla,sha2_chain,25,cycles,prove,commit,0.730000,0.826000,0.908000,s
vanilla,sha2_chain,25,cycles,prove,bytecode,0.085000,0.089000,0.090000,s
vanilla,sha2_chain,25,cycles,prove,il,1.002000,1.018000,1.027000,s
vanilla,sha2_chain,25,cycles,prove,rwm,0.774000,0.832000,0.895000,s
vanilla,sha2_chain,25,cycles,prove,spartan,1.157000,1.214000,1.644000,s
vanilla,sha2_chain,25,cycles,prove,openings,0.919000,0.938000,0.968000,s
vanilla,sha2_chain,25,cycles,verify,bytecode,0.002000,0.002000,0.014000,s
vanilla,sha2_chain,25,cycles,verify,instruction_lookups,0.017000,0.026000,0.028000,s
vanilla,sha2_chain,25,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,26,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,26,cycles,preprocess,il_pp,0.008000,0.008000,0.009000,s
vanilla,sha2_chain,26,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,26,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,26,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,26,cycles,preprocess,setup,2.406000,2.440000,2.527000,s
vanilla,sha2_chain,26,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,26,cycles,prove,il_wit,0.273000,0.278000,0.290000,s
vanilla,sha2_chain,26,cycles,prove,rwm_wit,0.041000,0.044000,0.050000,s
vanilla,sha2_chain,26,cycles,prove,wit_join,0.030000,0.037000,0.044000,s
vanilla,sha2_chain,26,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,26,cycles,prove,r1cs_polys,0.066000,0.067000,0.081000,s
vanilla,sha2_chain,26,cycles,prove,r1cs_aux,0.046000,0.046000,0.046000,s
vanilla,sha2_chain,26,cycles,prove,commit,0.768000,0.806000,0.888000,s
vanilla,sha2_chain,26,cycles,prove,bytecode,0.088000,0.089000,0.091000,s
vanilla,sha2_chain,26,cycles,prove,il,1.018000,1.025000,1.037000,s
vanilla,sha2_chain,26,cycles,prove,rwm,0.757000,0.836000,0.885000,s
vanilla,sha2_chain,26,cycles,prove,spartan,1.161000,1.204000,1.671000,s
vanilla,sha2_chain,26,cycles,prove,openings,0.901000,0.922000,0.965000,s
vanilla,sha2_chain,26,cycles,verify,bytecode,0.002000,0.003000,0.015000,s
vanilla,sha2_chain,26,cycles,verify,instruction_lookups,0.016000,0.017000,0.028000,s
vanilla,sha2_chain,26,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,27,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,27,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,27,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,27,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,27,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,27,cycles,preprocess,setup,2.425000,2.443000,2.546000,s
vanilla,sha2_chain,27,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,27,cycles,prove,il_wit,0.270000,0.278000,0.281000,s
vanilla,sha2_chain,27,cycles,prove,rwm_wit,0.041000,0.044000,0.045000,s
vanilla,sha2_chain,27,cycles,prove,wit_join,0.030000,0.031000,0.044000,s
vanilla,sha2_chain,27,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,27,cycles,prove,r1cs_polys,0.066000,0.079000,0.083000,s
vanilla,sha2_chain,27,cycles,prove,r1cs_aux,0.045000,0.046000,0.047000,s
vanilla,sha2_chain,27,cycles,prove,commit,0.788000,0.866000,0.908000,s
vanilla,sha2_chain,27,cycles,prove,bytecode,0.088000,0.090000,0.091000,s
vanilla,sha2_chain,27,cycles,prove,il,1.035000,1.045000,1.060000,s
vanilla,sha2_chain,27,cycles,prove,rwm,0.761000,0.830000,0.896000,s
vanilla,sha2_chain,27,cycles,prove,spartan,1.174000,1.448000,1.731000,s
vanilla,sha2_chain,27,cycles,prove,openings,0.896000,0.935000,0.970000,s
vanilla,sha2_chain,27,cycles,verify,bytecode,0.002000,0.003000,0.015000,s
vanilla,sha2_chain,27,cycles,verify,instruction_lookups,0.016000,0.017000,0.028000,s
vanilla,sha2_chain,27,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,28,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,28,cycles,preprocess,il_pp,0.008000,0.009000,0.010000,s
vanilla,sha2_chain,28,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,28,cycles,preprocess,bc_rows,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,28,cycles,preprocess,bc_pp,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,28,cycles,preprocess,setup,2.423000,2.447000,2.506000,s
vanilla,sha2_chain,28,cycles,prove,preamble,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,28,cycles,prove,il_wit,0.266000,0.276000,0.282000,s
vanilla,sha2_chain,28,cycles,prove,rwm_wit,0.042000,0.044000,0.052000,s
vanilla,sha2_chain,28,cycles,prove,wit_join,0.028000,0.034000,0.043000,s
vanilla,sha2_chain,28,cycles,prove,r1cs_setup,0.000000,0.000000,0.001000,s
vanilla,sha2_chain,28,cycles,prove,r1cs_polys,0.066000,0.070000,0.083000,s
vanilla,sha2_chain,28,cycles,prove,r1cs_aux,0.045000,0.046000,0.048000,s
vanilla,sha2_chain,28,cycles,prove,commit,0.792000,0.842000,0.990000,s
vanilla,sha2_chain,28,cycles,prove,bytecode,0.087000,0.089000,0.091000,s
vanilla,sha2_chain,28,cycles,prove,il,1.046000,1.051000,1.069000,s
vanilla,sha2_chain,28,cycles,prove,rwm,0.814000,0.828000,0.845000,s
vanilla,sha2_chain,28,cycles,prove,spartan,1.217000,1.313000,1.713000,s
vanilla,sha2_chain,28,cycles,prove,openings,0.907000,0.941000,0.958000,s
vanilla,sha2_chain,28,cycles,verify,bytecode,0.002000,0.003000,0.014000,s
vanilla,sha2_chain,28,cycles,verify,instruction_lookups,0.016000,0.017000,0.027000,s
vanilla,sha2_chain,28,cycles,verify,memory,0.012000,0.013000,0.014000,s
vanilla,sha2_chain,29,cycles,preprocess,shapes,0.000000,0.000000,0.000000,s
vanilla,sha2_chain,29,cycles,preprocess,il_pp,0.008000,0.009000,0.009000,s
vanilla,sha2_chain,29,cycles,preprocess,rwm_pp,0.000000,0.000000,0.000000,s
